Time,Pressure,Volume,PhysicalFlow,CalcFlow,Mode,RR,TV,IERatio,PIP
15.161739826202393,-0.03,0.0,4.8,6.9,VCV,15,500,1:2,20
15.396288871765137,-0.03,42.9,-1.1,17.9,VCV,15,500,1:2,20
15.64700198173523,0.04,143.1,18.7,43.4,VCV,15,500,1:2,20
15.897753953933716,2.48,306.9,25.7,45.0,VCV,15,500,1:2,20
16.147924423217773,14.16,434.3,42.8,23.6,VCV,15,500,1:2,20
16.398067235946655,21.59,490.2,12.0,9.4,VCV,15,500,1:2,20
16.648261547088623,23.79,480.0,-40.9,-9.0,VCV,15,500,1:2,20
16.898396492004395,16.13,438.5,25.6,-13.3,VCV,15,500,1:2,20
17.149914979934692,7.87,379.8,41.6,-19.4,VCV,15,500,1:2,20
17.404841423034668,3.51,298.6,58.9,-22.5,VCV,15,500,1:2,20
17.65071201324463,1.99,215.5,60.3,-22.5,VCV,15,500,1:2,20
17.9014892578125,0.93,132.5,64.3,-20.7,VCV,15,500,1:2,20
18.151695489883423,0.55,69.2,58.6,-14.1,VCV,15,500,1:2,20
18.405110359191895,0.16,25.4,20.2,-9.6,VCV,15,500,1:2,20
18.6543550491333,0.08,0.0,39.0,0.0,VCV,15,500,1:2,20
18.90448498725891,0.04,0.0,54.3,0.0,VCV,15,500,1:2,20
19.179019927978516,0.02,0.0,62.3,6.9,VCV,15,500,1:2,20
19.411842823028564,-0.01,35.5,40.5,16.0,VCV,15,500,1:2,20
19.661915063858032,-0.0,126.5,33.2,39.2,VCV,15,500,1:2,20
19.912596225738525,4.48,288.0,34.7,45.0,VCV,15,500,1:2,20
20.16295099258423,12.31,424.2,51.0,26.2,VCV,15,500,1:2,20
20.415233373641968,21.47,486.0,33.6,10.5,VCV,15,500,1:2,20
20.665160417556763,23.78,477.2,5.2,-9.0,VCV,15,500,1:2,20
20.915432453155518,16.23,436.2,33.8,-13.3,VCV,15,500,1:2,20
21.165634393692017,14.2,377.1,37.9,-19.5,VCV,15,500,1:2,20
21.415611743927002,10.81,297.7,59.0,-22.5,VCV,15,500,1:2,20
21.667782068252563,7.95,212.8,59.6,-22.5,VCV,15,500,1:2,20
21.91796612739563,6.09,129.7,53.9,-20.5,VCV,15,500,1:2,20
22.16807770729065,3.73,67.8,57.5,-14.0,VCV,15,500,1:2,20
22.41822361946106,1.57,24.9,21.6,-9.5,VCV,15,500,1:2,20
22.66800332069397,0.61,3.7,44.0,7.9,VCV,15,500,1:2,20
22.918370723724365,0.3,52.2,29.0,20.2,VCV,15,500,1:2,20
23.168392419815063,0.11,164.3,31.8,45.0,VCV,15,500,1:2,20
23.418848037719727,5.72,326.8,19.0,45.0,VCV,15,500,1:2,20
23.671574115753174,14.02,444.0,3.8,21.2,VCV,15,500,1:2,20
23.921716690063477,21.88,494.8,46.4,8.2,VCV,15,500,1:2,20
24.17176342010498,22.35,474.5,58.5,-9.6,VCV,15,500,1:2,20
24.422041177749634,15.43,430.6,54.8,-14.1,VCV,15,500,1:2,20
24.671796560287476,11.65,367.8,56.9,-20.7,VCV,15,500,1:2,20
24.9220769405365,6.92,284.8,58.7,-22.5,VCV,15,500,1:2,20
25.174539804458618,5.2,199.8,62.5,-22.5,VCV,15,500,1:2,20
25.424497842788696,3.1,120.0,66.4,-19.4,VCV,15,500,1:2,20
25.674580097198486,1.81,60.9,59.8,-13.3,VCV,15,500,1:2,20
25.924696445465088,0.7,19.8,24.5,-9.0,VCV,15,500,1:2,20
26.174527645111084,0.36,0.0,42.3,0.0,VCV,15,500,1:2,20
26.424650192260742,0.11,0.0,48.7,0.0,VCV,15,500,1:2,20
26.674548864364624,-0.01,2.3,58.2,7.5,VCV,15,500,1:2,20
26.925188779830933,-0.04,49.4,35.8,19.5,VCV,15,500,1:2,20
27.177441358566284,-0.04,158.8,37.0,45.0,VCV,15,500,1:2,20
27.427462577819824,3.75,319.4,48.0,45.0,VCV,15,500,1:2,20
27.677748203277588,15.81,440.8,37.8,22.0,VCV,15,500,1:2,20
27.927891731262207,21.19,493.4,33.3,8.6,VCV,15,500,1:2,20
28.177961587905884,23.94,476.8,68.4,-9.3,VCV,15,500,1:2,20
28.43154501914978,16.52,433.8,51.7,-13.8,VCV,15,500,1:2,20
28.681684970855713,12.62,372.9,54.9,-20.2,VCV,15,500,1:2,20
28.93232750892639,10.17,290.8,56.2,-22.5,VCV,15,500,1:2,20
29.184542179107666,6.59,205.8,61.2,-22.5,VCV,15,500,1:2,20
29.434842348098755,4.61,124.6,60.8,-19.9,VCV,15,500,1:2,20
29.68482232093811,3.3,64.2,55.2,-13.6,VCV,15,500,1:2,20
29.93467664718628,2.82,21.7,20.8,-9.2,VCV,15,500,1:2,20
30.184789180755615,1.4,0.0,39.0,0.0,VCV,15,500,1:2,20
30.434879064559937,0.58,0.0,51.3,0.0,VCV,15,500,1:2,20
30.684951782226562,0.31,1.8,55.0,7.4,VCV,15,500,1:2,20
30.937456369400024,0.08,48.9,35.6,19.4,VCV,15,500,1:2,20
31.18757200241089,0.08,156.9,31.3,45.0,VCV,15,500,1:2,20
31.437809228897095,6.64,318.5,26.6,45.0,VCV,15,500,1:2,20
31.687916040420532,14.73,439.8,24.5,22.2,VCV,15,500,1:2,20
31.938061952590942,22.2,492.9,9.8,8.7,VCV,15,500,1:2,20
32.18810200691223,21.76,476.8,43.9,-9.3,VCV,15,500,1:2,20
32.44294714927673,13.38,434.3,50.6,-13.7,VCV,15,500,1:2,20
32.6905255317688,10.87,374.8,47.0,-20.0,VCV,15,500,1:2,20
32.940576791763306,8.89,292.6,54.1,-22.5,VCV,15,500,1:2,20
33.190510749816895,8.43,208.2,54.6,-22.5,VCV,15,500,1:2,20
33.44096398353577,8.75,126.5,57.0,-20.1,VCV,15,500,1:2,20
33.691378593444824,8.76,65.5,50.0,-13.7,VCV,15,500,1:2,20
33.941077709198,8.18,23.1,21.4,-9.3,VCV,15,500,1:2,20
34.18964195251465,6.8,0.0,41.9,0.0,VCV,15,500,1:2,20
34.442891359329224,4.12,0.0,47.1,0.0,VCV,15,500,1:2,20
34.692933320999146,2.6,1.4,50.5,7.3,VCV,15,500,1:2,20
34.942917346954346,1.7,46.6,30.0,18.8,VCV,15,500,1:2,20
35.192880392074585,1.0,151.8,21.5,45.0,VCV,15,500,1:2,20
35.44280767440796,5.97,315.7,30.0,45.0,VCV,15,500,1:2,20
35.69288754463196,17.02,437.5,81.2,22.8,VCV,15,500,1:2,20
35.94279336929321,21.77,492.0,4.8,8.9,VCV,15,500,1:2,20
36.19600510597229,24.57,477.7,-36.8,-9.2,VCV,15,500,1:2,20
36.44601845741272,15.95,435.2,13.5,-13.7,VCV,15,500,1:2,20
36.69622731208801,9.49,375.2,41.1,-19.9,VCV,15,500,1:2,20
36.94615030288696,6.75,293.5,53.4,-22.5,VCV,15,500,1:2,20
37.196134090423584,3.73,210.0,57.5,-22.5,VCV,15,500,1:2,20
37.44657564163208,2.3,127.4,54.0,-20.2,VCV,15,500,1:2,20
37.69909071922302,1.28,66.5,55.6,-13.8,VCV,15,500,1:2,20
37.949315786361694,0.89,23.1,21.0,-9.3,VCV,15,500,1:2,20
38.19914484024048,0.63,0.0,37.3,0.0,VCV,15,500,1:2,20
38.4491286277771,0.49,0.0,48.4,0.0,VCV,15,500,1:2,20
38.70132303237915,0.31,0.5,55.3,7.0,VCV,15,500,1:2,20
38.9491069316864,0.24,44.3,28.7,18.2,VCV,15,500,1:2,20
39.20365357398987,0.3,147.2,41.7,44.4,VCV,15,500,1:2,20
39.4534637928009,3.85,310.6,45.5,45.0,VCV,15,500,1:2,20
39.702369928359985,15.16,435.2,7.1,23.4,VCV,15,500,1:2,20
39.95258188247681,22.86,491.1,50.0,9.2,VCV,15,500,1:2,20
40.202521324157715,25.53,479.1,41.3,-9.1,VCV,15,500,1:2,20
40.45303750038147,13.87,437.5,50.6,-13.4,VCV,15,500,1:2,20
40.70549464225769,6.51,378.5,52.6,-19.6,VCV,15,500,1:2,20
40.95541286468506,3.67,297.2,55.1,-22.5,VCV,15,500,1:2,20
41.20535397529602,3.37,212.8,66.8,-22.5,VCV,15,500,1:2,20
41.45534944534302,8.47,130.2,63.1,-20.5,VCV,15,500,1:2,20
41.7055242061615,7.47,68.3,62.3,-14.0,VCV,15,500,1:2,20
41.95551061630249,5.73,24.5,29.3,-9.5,VCV,15,500,1:2,20
42.20536804199219,3.24,0.0,38.9,0.0,VCV,15,500,1:2,20
42.45583248138428,1.63,0.0,49.1,0.0,VCV,15,500,1:2,20
42.72526454925537,0.8,0.0,45.3,6.9,VCV,15,500,1:2,20
42.96294927597046,0.48,41.1,27.3,17.4,VCV,15,500,1:2,20
43.21300530433655,0.27,138.9,36.7,42.3,VCV,15,500,1:2,20
43.46289134025574,5.14,301.8,26.8,45.0,VCV,15,500,1:2,20
43.7202627658844,16.49,432.0,11.3,24.2,VCV,15,500,1:2,20
43.96614646911621,21.41,489.2,13.0,9.6,VCV,15,500,1:2,20
44.21612811088562,24.49,479.5,-31.3,-9.0,VCV,15,500,1:2,20
44.46610379219055,15.53,438.0,-4.2,-13.3,VCV,15,500,1:2,20
44.72114825248718,8.11,378.5,24.7,-19.5,VCV,15,500,1:2,20
44.96714520454407,4.99,299.1,50.7,-22.5,VCV,15,500,1:2,20
45.21594834327698,2.27,214.6,56.3,-22.5,VCV,15,500,1:2,20
45.46920466423035,1.67,131.1,55.5,-20.6,VCV,15,500,1:2,20
45.723241329193115,0.83,68.3,51.6,-14.0,VCV,15,500,1:2,20
45.969128370285034,0.28,24.5,24.5,-9.5,VCV,15,500,1:2,20
46.21897029876709,0.04,0.0,40.8,0.0,VCV,15,500,1:2,20
46.46894836425781,-0.03,0.0,49.4,0.0,VCV,15,500,1:2,20
46.747336626052856,-0.08,0.0,49.4,6.9,VCV,15,500,1:2,20
46.98509168624878,-0.09,41.1,42.3,17.4,VCV,15,500,1:2,20
47.235060930252075,-0.06,138.9,35.9,42.3,VCV,15,500,1:2,20
47.48499631881714,2.33,301.8,29.8,45.0,VCV,15,500,1:2,20
47.73905110359192,13.57,431.5,-66.5,24.3,VCV,15,500,1:2,20
47.988298416137695,21.55,488.8,17.8,9.7,VCV,15,500,1:2,20
48.23816895484924,24.07,479.5,-8.3,-9.0,VCV,15,500,1:2,20
48.48814535140991,17.94,438.5,7.7,-13.3,VCV,15,500,1:2,20
48.74217343330383,9.48,378.9,31.7,-19.5,VCV,15,500,1:2,20
48.98802900314331,3.89,299.1,45.9,-22.5,VCV,15,500,1:2,20
49.23799109458923,2.02,215.1,58.2,-22.5,VCV,15,500,1:2,20
49.4880154132843,0.92,132.5,63.9,-20.7,VCV,15,500,1:2,20
49.74530482292175,0.21,69.2,61.5,-14.1,VCV,15,500,1:2,20
49.99119186401367,0.06,25.4,20.8,-9.6,VCV,15,500,1:2,20
50.241440296173096,0.24,0.0,33.5,0.0,VCV,15,500,1:2,20
50.491575479507446,0.21,0.0,37.6,0.0,VCV,15,500,1:2,20
50.769920110702515,0.15,0.0,52.1,6.9,VCV,15,500,1:2,20
51.007094860076904,0.13,41.1,34.0,17.4,VCV,15,500,1:2,20
51.25709390640259,0.09,138.9,41.6,42.3,VCV,15,500,1:2,20
51.50700879096985,4.48,301.4,37.7,45.0,VCV,15,500,1:2,20
51.757073163986206,12.19,431.1,-22.7,24.5,VCV,15,500,1:2,20
52.01030945777893,20.84,488.8,15.8,9.7,VCV,15,500,1:2,20
52.26024913787842,24.21,480.0,-11.7,-8.9,VCV,15,500,1:2,20
52.51025390625,16.03,438.5,31.3,-13.3,VCV,15,500,1:2,20
52.760212898254395,10.31,379.4,39.6,-19.4,VCV,15,500,1:2,20
53.010109663009644,5.12,299.5,54.9,-22.5,VCV,15,500,1:2,20
53.26005244255066,2.59,215.1,55.1,-22.5,VCV,15,500,1:2,20
53.51007318496704,1.67,132.5,58.9,-20.7,VCV,15,500,1:2,20
53.763296365737915,0.94,69.7,59.4,-14.2,VCV,15,500,1:2,20
54.01351571083069,0.53,25.4,25.3,-9.6,VCV,15,500,1:2,20
54.263378381729126,0.32,0.0,37.4,0.0,VCV,15,500,1:2,20
54.51332664489746,0.21,0.0,53.3,0.0,VCV,15,500,1:2,20
54.79147720336914,0.01,0.0,43.4,6.9,VCV,15,500,1:2,20
55.0291862487793,-0.03,41.1,26.6,17.4,VCV,15,500,1:2,20
55.279151916503906,0.03,138.9,30.4,42.3,VCV,15,500,1:2,20
55.529093742370605,2.83,301.8,23.1,45.0,VCV,15,500,1:2,20
55.78401446342468,14.02,431.5,28.6,24.3,VCV,15,500,1:2,20
56.029088497161865,21.87,488.3,4.7,9.9,VCV,15,500,1:2,20
56.282307863235474,24.18,479.5,-38.5,-9.0,VCV,15,500,1:2,20
56.532352685928345,18.02,438.0,-45.7,-13.3,VCV,15,500,1:2,20
56.786317586898804,9.01,378.0,20.0,-19.6,VCV,15,500,1:2,20
57.03218483924866,4.19,297.7,44.7,-22.5,VCV,15,500,1:2,20
57.2821261882782,2.52,213.2,57.9,-22.5,VCV,15,500,1:2,20
57.532124519348145,1.12,130.2,58.6,-20.5,VCV,15,500,1:2,20
57.786128997802734,0.48,67.8,59.1,-14.0,VCV,15,500,1:2,20
58.03231191635132,0.19,24.5,26.9,-9.5,VCV,15,500,1:2,20
58.28212285041809,0.13,0.0,40.4,0.0,VCV,15,500,1:2,20
58.535117864608765,0.11,0.0,51.4,0.0,VCV,15,500,1:2,20
58.789408445358276,0.1,0.0,57.8,0.0,VCV,15,500,1:2,20
59.0351243019104,0.06,36.5,36.8,16.2,VCV,15,500,1:2,20
59.28514552116394,0.05,129.2,39.9,39.9,VCV,15,500,1:2,20
59.535043478012085,3.93,291.2,47.5,45.0,VCV,15,500,1:2,20
59.79050946235657,15.49,426.5,8.4,25.6,VCV,15,500,1:2,20
60.03831434249878,20.62,486.9,39.2,10.2,VCV,15,500,1:2,20
60.288241147994995,24.22,483.7,46.2,-8.6,VCV,15,500,1:2,20
60.53829836845398,16.53,444.0,46.3,-12.7,VCV,15,500,1:2,20
60.78819417953491,10.46,387.7,35.9,-18.6,VCV,15,500,1:2,20
61.03886604309082,4.78,310.6,46.6,-22.5,VCV,15,500,1:2,20
61.289021015167236,2.04,226.2,59.2,-22.5,VCV,15,500,1:2,20
61.53832817077637,1.13,142.2,55.8,-21.7,VCV,15,500,1:2,20
61.79131746292114,0.43,76.6,58.4,-14.9,VCV,15,500,1:2,20
62.04127883911133,0.21,30.5,25.5,-10.1,VCV,15,500,1:2,20
62.29109811782837,0.27,0.0,36.0,0.0,VCV,15,500,1:2,20
62.54107332229614,0.59,0.0,49.7,0.0,VCV,15,500,1:2,20
62.79101204872131,1.96,0.0,52.0,0.0,VCV,15,500,1:2,20
63.041051387786865,3.5,31.8,41.8,15.0,VCV,15,500,1:2,20
63.29134225845337,2.51,119.1,34.8,37.3,VCV,15,500,1:2,20
63.54455852508545,2.47,277.8,25.7,45.0,VCV,15,500,1:2,20
63.79459190368652,11.74,418.6,-26.7,27.6,VCV,15,500,1:2,20
64.0445454120636,20.81,483.7,-28.2,11.0,VCV,15,500,1:2,20
64.29441404342651,24.0,485.1,3.7,-8.5,VCV,15,500,1:2,20
64.54447746276855,18.58,445.4,36.0,-12.6,VCV,15,500,1:2,20
64.79442262649536,10.67,389.1,33.9,-18.5,VCV,15,500,1:2,20
65.04430818557739,7.31,311.1,58.7,-22.5,VCV,15,500,1:2,20
65.29757499694824,6.01,226.2,57.3,-22.5,VCV,15,500,1:2,20
65.54757404327393,3.85,142.6,54.9,-21.8,VCV,15,500,1:2,20
65.79751300811768,2.35,77.1,52.7,-15.0,VCV,15,500,1:2,20
66.04747939109802,0.93,30.9,26.0,-10.1,VCV,15,500,1:2,20
66.2973268032074,0.31,0.0,38.1,0.0,VCV,15,500,1:2,20
66.54820656776428,0.06,0.0,45.6,0.0,VCV,15,500,1:2,20
66.79839062690735,-0.03,0.0,51.6,0.0,VCV,15,500,1:2,20
67.05057740211487,-0.07,30.0,47.6,14.6,VCV,15,500,1:2,20
67.3005907535553,-0.09,112.2,38.2,35.5,VCV,15,500,1:2,20
67.55049157142639,1.56,267.7,31.6,45.0,VCV,15,500,1:2,20
67.80054187774658,8.85,411.7,12.1,29.4,VCV,15,500,1:2,20
68.05049729347229,21.11,480.9,36.2,11.7,VCV,15,500,1:2,20
68.30041003227234,26.31,486.9,55.6,-8.2,VCV,15,500,1:2,20
68.55041265487671,17.53,449.1,44.5,-12.2,VCV,15,500,1:2,20
68.8036630153656,12.79,394.6,53.9,-17.8,VCV,15,500,1:2,20
69.05356097221375,7.42,318.0,53.4,-22.5,VCV,15,500,1:2,20
69.30351543426514,5.16,234.9,63.2,-22.5,VCV,15,500,1:2,20
69.55348253250122,3.14,150.0,64.0,-22.5,VCV,15,500,1:2,20
69.80343103408813,1.26,82.2,65.8,-15.5,VCV,15,500,1:2,20
70.0534279346466,0.5,34.2,40.8,-10.5,VCV,15,500,1:2,20
70.30336713790894,0.25,1.4,33.3,-7.1,VCV,15,500,1:2,20
70.55351305007935,0.31,0.0,47.9,0.0,VCV,15,500,1:2,20
70.80648303031921,0.36,0.0,55.7,0.0,VCV,15,500,1:2,20
71.0565037727356,0.42,27.2,43.8,13.9,VCV,15,500,1:2,20
71.3065345287323,0.41,108.5,27.9,34.6,VCV,15,500,1:2,20
71.56024050712585,2.18,262.6,40.5,45.0,VCV,15,500,1:2,20
71.81001019477844,13.83,408.5,38.9,30.2,VCV,15,500,1:2,20
72.06040358543396,21.99,480.0,29.0,12.0,VCV,15,500,1:2,20
72.31105279922485,28.21,487.8,37.5,-8.2,VCV,15,500,1:2,20
72.56045842170715,20.24,450.0,23.3,-12.1,VCV,15,500,1:2,20
72.81074905395508,10.44,396.0,28.4,-17.7,VCV,15,500,1:2,20
73.06331157684326,6.4,319.8,48.2,-22.5,VCV,15,500,1:2,20
73.31328845024109,3.31,234.9,61.9,-22.5,VCV,15,500,1:2,20
73.56328916549683,1.8,151.4,63.2,-22.5,VCV,15,500,1:2,20
73.81322050094604,0.9,82.6,47.8,-15.5,VCV,15,500,1:2,20
74.06321406364441,0.64,34.2,32.9,-10.5,VCV,15,500,1:2,20
74.3133978843689,0.51,1.4,25.0,-7.1,VCV,15,500,1:2,20
74.56418204307556,0.35,0.0,38.9,0.0,VCV,15,500,1:2,20
74.8148922920227,0.25,0.0,44.3,0.0,VCV,15,500,1:2,20
75.09524655342102,0.13,25.4,44.4,13.4,VCV,15,500,1:2,20
75.34521579742432,0.06,103.8,27.5,33.4,VCV,15,500,1:2,20
75.59515571594238,2.71,256.6,34.8,45.0,VCV,15,500,1:2,20
75.8451759815216,15.26,402.5,33.3,31.8,VCV,15,500,1:2,20
76.09842467308044,23.05,476.8,21.6,12.8,VCV,15,500,1:2,20
76.3483464717865,28.11,489.7,45.2,-8.0,VCV,15,500,1:2,20
76.59838271141052,21.48,452.8,49.9,-11.8,VCV,15,500,1:2,20
76.84828662872314,9.65,400.2,55.2,-17.3,VCV,15,500,1:2,20
77.09823322296143,4.41,324.5,62.1,-22.5,VCV,15,500,1:2,20
77.34818315505981,2.65,240.0,63.6,-22.5,VCV,15,500,1:2,20
77.59925532341003,6.79,155.1,72.0,-22.5,VCV,15,500,1:2,20
77.85004830360413,7.48,85.4,64.4,-15.8,VCV,15,500,1:2,20
78.10139179229736,6.42,36.0,32.3,-10.7,VCV,15,500,1:2,20
78.35129618644714,5.43,2.8,33.7,-7.2,VCV,15,500,1:2,20
78.60118746757507,4.49,0.0,50.3,0.0,VCV,15,500,1:2,20
78.85116291046143,2.7,0.0,55.5,0.0,VCV,15,500,1:2,20
79.10498762130737,1.24,23.5,43.1,12.9,VCV,15,500,1:2,20
79.35499882698059,0.54,100.6,27.0,32.6,VCV,15,500,1:2,20
79.60494875907898,1.91,252.9,33.6,45.0,VCV,15,500,1:2,20
79.85528492927551,12.26,403.4,-26.5,31.5,VCV,15,500,1:2,20
80.10558748245239,21.5,477.2,19.5,12.7,VCV,15,500,1:2,20
80.35509634017944,24.43,491.5,49.7,-7.8,VCV,15,500,1:2,20
80.6081030368805,20.25,455.1,17.0,-11.6,VCV,15,500,1:2,20
80.85809421539307,10.89,402.5,43.5,-17.1,VCV,15,500,1:2,20
81.1079888343811,5.51,328.6,58.2,-22.5,VCV,15,500,1:2,20
81.35797762870789,3.56,244.2,60.0,-22.5,VCV,15,500,1:2,20
81.60817408561707,2.55,158.8,58.8,-22.5,VCV,15,500,1:2,20
81.85815024375916,2.74,88.2,56.1,-16.1,VCV,15,500,1:2,20
82.1084246635437,2.91,37.8,29.1,-10.9,VCV,15,500,1:2,20
82.36106562614441,4.3,3.7,30.0,-7.3,VCV,15,500,1:2,20
82.61094760894775,2.01,0.0,46.9,0.0,VCV,15,500,1:2,20
82.86091732978821,1.07,0.0,54.1,0.0,VCV,15,500,1:2,20
83.11139822006226,0.39,20.8,64.5,12.2,VCV,15,500,1:2,20
83.36235809326172,0.11,93.2,28.0,30.7,VCV,15,500,1:2,20
83.6111352443695,0.53,238.6,26.4,45.0,VCV,15,500,1:2,20
83.86143255233765,6.06,393.2,29.2,34.1,VCV,15,500,1:2,20
84.11419725418091,18.38,473.1,-38.9,13.7,VCV,15,500,1:2,20
84.36410427093506,25.05,492.5,-21.9,-7.7,VCV,15,500,1:2,20
84.61408162117004,17.55,456.5,24.0,-11.4,VCV,15,500,1:2,20
84.86404180526733,13.6,405.2,43.1,-16.8,VCV,15,500,1:2,20
85.11423444747925,9.04,331.8,45.8,-22.5,VCV,15,500,1:2,20
85.36416101455688,7.12,247.4,59.0,-22.5,VCV,15,500,1:2,20
85.61413025856018,4.53,163.8,60.2,-22.5,VCV,15,500,1:2,20
85.86441493034363,2.85,91.4,60.3,-16.4,VCV,15,500,1:2,20
86.11712837219238,1.92,40.6,33.4,-11.2,VCV,15,500,1:2,20
86.36703181266785,1.48,5.5,30.7,-7.5,VCV,15,500,1:2,20
86.61691308021545,1.06,0.0,48.4,0.0,VCV,15,500,1:2,20
86.86712908744812,0.81,0.0,46.1,0.0,VCV,15,500,1:2,20
87.11715722084045,0.72,19.4,56.1,11.9,VCV,15,500,1:2,20
87.36714506149292,0.62,89.1,34.0,29.6,VCV,15,500,1:2,20
87.62112307548523,3.23,234.0,36.2,45.0,VCV,15,500,1:2,20
87.87014889717102,12.57,387.2,42.7,35.6,VCV,15,500,1:2,20
88.12010884284973,19.55,469.8,4.7,14.6,VCV,15,500,1:2,20
88.37002205848694,24.95,493.4,43.3,-7.5,VCV,15,500,1:2,20
88.62534880638123,19.03,457.4,51.9,-11.3,VCV,15,500,1:2,20
88.8714554309845,12.03,407.5,47.5,-16.4,VCV,15,500,1:2,20
89.12016224861145,8.87,335.5,47.8,-22.5,VCV,15,500,1:2,20
89.37047791481018,6.2,251.1,52.8,-22.5,VCV,15,500,1:2,20
89.62586855888367,4.36,166.2,56.5,-22.5,VCV,15,500,1:2,20
89.87305450439453,3.54,94.6,60.8,-16.8,VCV,15,500,1:2,20
90.12304282188416,2.72,42.9,36.7,-11.4,VCV,15,500,1:2,20
90.37323355674744,2.49,6.9,26.9,-7.6,VCV,15,500,1:2,20
90.62716174125671,3.05,0.0,51.7,0.0,VCV,15,500,1:2,20
90.87309455871582,3.87,0.0,50.0,0.0,VCV,15,500,1:2,20
91.12307977676392,4.07,16.6,56.0,11.2,VCV,15,500,1:2,20
91.37309217453003,4.08,84.5,32.5,28.5,VCV,15,500,1:2,20
91.62368273735046,4.0,226.6,40.2,45.0,VCV,15,500,1:2,20
91.87612414360046,11.19,383.5,-13.7,36.6,VCV,15,500,1:2,20
92.12634778022766,20.94,468.9,-13.4,14.8,VCV,15,500,1:2,20
92.37826132774353,25.83,494.8,21.7,-7.5,VCV,15,500,1:2,20
92.62650108337402,21.78,459.2,21.0,-11.2,VCV,15,500,1:2,20
92.87951064109802,14.65,408.9,45.1,-16.4,VCV,15,500,1:2,20
93.12943482398987,10.69,338.3,58.6,-22.5,VCV,15,500,1:2,20
93.37938594818115,8.51,253.8,53.1,-22.5,VCV,15,500,1:2,20
93.62931656837463,6.38,169.4,63.3,-22.5,VCV,15,500,1:2,20
93.87929224967957,5.21,95.5,56.7,-16.9,VCV,15,500,1:2,20
94.1307852268219,4.03,43.8,36.9,-11.5,VCV,15,500,1:2,20
94.38093709945679,3.41,7.8,34.0,-7.7,VCV,15,500,1:2,20
94.62935304641724,2.97,0.0,38.0,0.0,VCV,15,500,1:2,20
94.88056421279907,2.9,0.0,47.9,0.0,VCV,15,500,1:2,20
95.13639545440674,1.07,16.2,55.4,11.0,VCV,15,500,1:2,20
95.38231444358826,0.56,81.7,24.5,27.7,VCV,15,500,1:2,20
95.63226580619812,0.66,222.9,33.3,45.0,VCV,15,500,1:2,20
95.88253879547119,5.78,381.2,16.3,37.2,VCV,15,500,1:2,20
96.13660430908203,18.92,468.0,-0.2,15.0,VCV,15,500,1:2,20
96.38377904891968,26.67,496.6,32.4,-7.3,VCV,15,500,1:2,20
96.63545227050781,19.47,462.0,36.4,-10.9,VCV,15,500,1:2,20
96.88544750213623,13.29,412.6,34.9,-16.0,VCV,15,500,1:2,20
97.13943433761597,10.61,342.0,52.2,-22.5,VCV,15,500,1:2,20
97.38532733917236,10.35,258.9,57.7,-22.5,VCV,15,500,1:2,20
97.63553309440613,9.54,174.0,58.7,-22.5,VCV,15,500,1:2,20
97.88554167747498,8.08,98.8,59.8,-17.2,VCV,15,500,1:2,20
98.14108061790466,6.78,45.7,38.4,-11.7,VCV,15,500,1:2,20
98.38844180107117,6.01,9.7,25.2,-7.9,VCV,15,500,1:2,20
98.63828659057617,5.16,0.0,34.0,0.0,VCV,15,500,1:2,20
98.888267993927,2.65,0.0,44.6,0.0,VCV,15,500,1:2,20
99.13828659057617,1.03,13.8,43.6,10.5,VCV,15,500,1:2,20
99.38853144645691,0.52,77.1,15.9,26.6,VCV,15,500,1:2,20
99.63963031768799,0.3,211.4,27.6,45.0,VCV,15,500,1:2,20
99.88845491409302,7.09,372.0,6.2,39.5,VCV,15,500,1:2,20
100.14150190353394,19.18,463.8,51.7,16.1,VCV,15,500,1:2,20
100.39138507843018,23.95,498.0,52.1,-7.1,VCV,15,500,1:2,20
100.64139652252197,20.37,464.8,84.2,-10.6,VCV,15,500,1:2,20
100.89139533042908,13.1,417.2,72.1,-15.5,VCV,15,500,1:2,20
101.14158391952515,11.91,348.0,61.0,-22.5,VCV,15,500,1:2,20
101.39150524139404,10.26,263.5,67.9,-22.5,VCV,15,500,1:2,20
101.64146542549133,9.25,180.9,56.4,-22.5,VCV,15,500,1:2,20
101.89192295074463,7.61,104.8,53.6,-17.8,VCV,15,500,1:2,20
102.14444756507874,6.65,49.8,39.4,-12.1,VCV,15,500,1:2,20
102.39439821243286,5.53,12.0,16.5,-8.2,VCV,15,500,1:2,20
102.64423155784607,4.6,0.0,36.5,0.0,VCV,15,500,1:2,20
102.89445757865906,2.92,0.0,53.4,0.0,VCV,15,500,1:2,20
103.1444787979126,1.17,11.5,58.0,9.9,VCV,15,500,1:2,20
103.3944799900055,0.44,71.1,26.2,25.0,VCV,15,500,1:2,20
103.6448483467102,0.27,203.5,26.1,45.0,VCV,15,500,1:2,20
103.89848017692566,4.99,366.0,21.0,41.1,VCV,15,500,1:2,20
104.14744281768799,17.6,460.2,23.1,17.0,VCV,15,500,1:2,20
104.39914417266846,25.09,498.9,43.9,-7.0,VCV,15,500,1:2,20
104.64764475822449,23.62,465.7,-17.9,-10.5,VCV,15,500,1:2,20
104.9026608467102,15.6,418.6,25.9,-15.4,VCV,15,500,1:2,20
105.14755749702454,11.41,352.6,53.6,-22.3,VCV,15,500,1:2,20
105.39745759963989,8.61,267.7,60.2,-22.5,VCV,15,500,1:2,20
